customerKey,customerName,vendorItemNo,vendorNo,itemKey,itemDescription,marchio,codMarchio,sport,reparto,sesso,tipo
C04227-3A dei F_lli Antonini S_p_a_,BOTTAZZO SAS DI BOTTAZZO GIORGIO ANTONIO & C.,943305-501,F03269,N04-00008955-3A dei F_lli Antonini S_p_a_,NIKE REVOLUTION 4 (PSV),NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,JUNIOR,SCARPE
C04433-3A dei F_lli Antonini S_p_a_,AICARDI CARMEN ART. SPORTIVI,833591-702,F03269,N04-00000008-3A dei F_lli Antonini S_p_a_,M NK DRY MILER TOP SS,NIKE,N04,RUNNING/CORSA,ABBIGLIAMENTO,UOMO,T-SHIRT
C04433-3A dei F_lli Antonini S_p_a_,AICARDI CARMEN ART. SPORTIVI,833591-010,F03269,N04-00000622-3A dei F_lli Antonini S_p_a_,M NK DRY MILER TOP SS,NIKE,N04,RUNNING/CORSA,ABBIGLIAMENTO,UOMO,T-SHIRT
C04433-3A dei F_lli Antonini S_p_a_,AICARDI CARMEN ART. SPORTIVI,833559-457,F03269,N04-00000849-3A dei F_lli Antonini S_p_a_,M NK DRY SHORT CITY CORE,NIKE,N04,RUNNING/CORSA,ABBIGLIAMENTO,UOMO,PANTALONI
C04433-3A dei F_lli Antonini S_p_a_,AICARDI CARMEN ART. SPORTIVI,SX4705-001,F03269,N04-00000926-3A dei F_lli Antonini S_p_a_,U NK PERF LTWT NS 3PR,NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UOMO,CALZE
C04433-3A dei F_lli Antonini S_p_a_,AICARDI CARMEN ART. SPORTIVI,827021-063,F03269,N04-00001517-3A dei F_lli Antonini S_p_a_,M NSW TEE CLUB EMBRD FTRA,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,UOMO,T-SHIRT
C04433-3A dei F_lli Antonini S_p_a_,AICARDI CARMEN ART. SPORTIVI,SX4705-101,F03269,N04-00001747-3A dei F_lli Antonini S_p_a_,U NK PERF LTWT NS 3PR,NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UOMO,CALZE
C04433-3A dei F_lli Antonini S_p_a_,AICARDI CARMEN ART. SPORTIVI,943092-451,F03269,N04-00008333-3A dei F_lli Antonini S_p_a_,U NSW H86 CAP NK METAL SWOOSH,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,UOMO,CAPPELLO
C04433-3A dei F_lli Antonini S_p_a_,AICARDI CARMEN ART. SPORTIVI,SX6842-100,F03269,N04-00009401-3A dei F_lli Antonini S_p_a_,Y NK PERF CUSH CREW 3P,NIKE,N04,MULTISPORT,ACCESSORI,JUNIOR,CALZE
C04433-3A dei F_lli Antonini S_p_a_,AICARDI CARMEN ART. SPORTIVI,908796-010,F03269,N04-00010785-3A dei F_lli Antonini S_p_a_,M NK CHLLGR SHORT BF 5IN,NIKE,N04,RUNNING/CORSA,ABBIGLIAMENTO,UOMO,PANTALONI
C04433-3A dei F_lli Antonini S_p_a_,AICARDI CARMEN ART. SPORTIVI,893043-010,F03269,N04-00011286-3A dei F_lli Antonini S_p_a_,M NK RUN SHORT 7IN,NIKE,N04,RUNNING/CORSA,ABBIGLIAMENTO,UOMO,PANTALONI
C04433-3A dei F_lli Antonini S_p_a_,AICARDI CARMEN ART. SPORTIVI,942851-402,F03269,N04-00013584-3A dei F_lli Antonini S_p_a_,NIKE AIR ZOOM PEGASUS 35,NIKE,N04,RUNNING/CORSA,CALZATURE,UOMO,SCARPE
C04433-3A dei F_lli Antonini S_p_a_,AICARDI CARMEN ART. SPORTIVI,928411-010,F03269,N04-00014053-3A dei F_lli Antonini S_p_a_,M NK PACER TOP HZ,NIKE,N04,RUNNING/CORSA,ABBIGLIAMENTO,UOMO,FELPA
C04433-3A dei F_lli Antonini S_p_a_,AICARDI CARMEN ART. SPORTIVI,932499-666,F03269,N04-00014737-3A dei F_lli Antonini S_p_a_,W NK MILER TOP SS,NIKE,N04,RUNNING/CORSA,ABBIGLIAMENTO,DONNA,T-SHIRT
C04433-3A dei F_lli Antonini S_p_a_,AICARDI CARMEN ART. SPORTIVI,892994-403,F03269,N04-00015021-3A dei F_lli Antonini S_p_a_,M NK COOL MILER TOP SS,NIKE,N04,RUNNING/CORSA,ABBIGLIAMENTO,UOMO,T-SHIRT
C04433-3A dei F_lli Antonini S_p_a_,AICARDI CARMEN ART. SPORTIVI,683517-010,F03269,P16-00001276-3A dei F_lli Antonini S_p_a_,NIKE DRI-FIT CONTOUR SS,NIKE,N04,RUNNING/CORSA,ABBIGLIAMENTO,UOMO,T-SHIRT
C04708-3A dei F_lli Antonini S_p_a_,BROGIOLI BERNARDO & C. SNC,AJ1431-010,F03269,N04-00009236-3A dei F_lli Antonini S_p_a_,M NK DRY TOP SL CROSSOVER BB,NIKE,N04,BASKET,ABBIGLIAMENTO,UOMO,T-SHIRT
C04708-3A dei F_lli Antonini S_p_a_,BROGIOLI BERNARDO & C. SNC,AJ1431-065,F03269,N04-00009586-3A dei F_lli Antonini S_p_a_,M NK DRY TOP SL CROSSOVER BB,NIKE,N04,BASKET,ABBIGLIAMENTO,UOMO,T-SHIRT
C04708-3A dei F_lli Antonini S_p_a_,BROGIOLI BERNARDO & C. SNC,923725-100,F03269,N04-00014385-3A dei F_lli Antonini S_p_a_,M NK DRY TEE DAYDREAM,NIKE,N04,BASEBALL/SOFTBALL,ABBIGLIAMENTO,UOMO,T-SHIRT
C04744-3A dei F_lli Antonini S_p_a_,GOAL SNC DI BLASUCCI A. & L.,AJ3490-001,F03269,N04-00009233-3A dei F_lli Antonini S_p_a_,NIKE REVOLUTION 4 EU,NIKE,N04,RUNNING/CORSA,CALZATURE,UOMO,SCARPE
C04744-3A dei F_lli Antonini S_p_a_,GOAL SNC DI BLASUCCI A. & L.,749760-001,F03269,N04-00010222-3A dei F_lli Antonini S_p_a_,NIKE AIR MAX COMMAND LEATHER,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,UOMO,SCARPE
C05081-3A dei F_lli Antonini S_p_a_,BISBINO S.R.L.,818381-011,F03269,N04-00000098-3A dei F_lli Antonini S_p_a_,NIKE TANJUN (GS),NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,JUNIOR,SCARPE
C05081-3A dei F_lli Antonini S_p_a_,BISBINO S.R.L.,943309-501,F03269,N04-00008849-3A dei F_lli Antonini S_p_a_,NIKE REVOLUTION 4 (GS),NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,JUNIOR,SCARPE
C05081-3A dei F_lli Antonini S_p_a_,BISBINO S.R.L.,943305-501,F03269,N04-00008955-3A dei F_lli Antonini S_p_a_,NIKE REVOLUTION 4 (PSV),NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,JUNIOR,SCARPE
C05465-3A dei F_lli Antonini S_p_a_,BINCO SPORT di Roberto Bincoletto,BA5351-011,F03269,N04-00000194-3A dei F_lli Antonini S_p_a_,NK HERITAGE GMSK,NIKE,N04,MULTISPORT,ACCESSORI,UOMO,BORSA
C05465-3A dei F_lli Antonini S_p_a_,BINCO SPORT di Roberto Bincoletto,BA5351-451,F03269,N04-00000196-3A dei F_lli Antonini S_p_a_,NK HERITAGE GMSK,NIKE,N04,MULTISPORT,ACCESSORI,UOMO,BORSA
C05465-3A dei F_lli Antonini S_p_a_,BINCO SPORT di Roberto Bincoletto,BA5351-009,F03269,N04-00000310-3A dei F_lli Antonini S_p_a_,NIKE HERITAGE GYMSACK,NIKE,N04,MULTISPORT,ACCESSORI,UOMO,BORSA
C05465-3A dei F_lli Antonini S_p_a_,BINCO SPORT di Roberto Bincoletto,BA5335-064,F03269,N04-00001534-3A dei F_lli Antonini S_p_a_,NK BRSLA S DUFF,NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UNISEX,BORSA
C05465-3A dei F_lli Antonini S_p_a_,BINCO SPORT di Roberto Bincoletto,BA5335-010,F03269,N04-00001921-3A dei F_lli Antonini S_p_a_,NK BRSLA S DUFF,NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UNISEX,BORSA
C05465-3A dei F_lli Antonini S_p_a_,BINCO SPORT di Roberto Bincoletto,917803-001,F03269,N04-00003408-3A dei F_lli Antonini S_p_a_,THE NIKE PREMIER II FG,NIKE,N04,CALCIO,CALZATURE,UOMO,SCARPE
C05465-3A dei F_lli Antonini S_p_a_,BINCO SPORT di Roberto Bincoletto,BA5262-015,F03269,N04-00003660-3A dei F_lli Antonini S_p_a_,Y NK GMSK - GFX,NIKE,N04,MULTISPORT,ACCESSORI,UOMO,BORSA
C05465-3A dei F_lli Antonini S_p_a_,BINCO SPORT di Roberto Bincoletto,BA5338-666,F03269,N04-00007288-3A dei F_lli Antonini S_p_a_,NK BRSLA GMSK,NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UNISEX,BORSA
C05465-3A dei F_lli Antonini S_p_a_,BINCO SPORT di Roberto Bincoletto,943092-451,F03269,N04-00008333-3A dei F_lli Antonini S_p_a_,U NSW H86 CAP NK METAL SWOOSH,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,UOMO,CAPPELLO
C05465-3A dei F_lli Antonini S_p_a_,BINCO SPORT di Roberto Bincoletto,943092-010,F03269,N04-00008474-3A dei F_lli Antonini S_p_a_,U NSW H86 CAP NK METAL SWOOSH,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,UOMO,CAPPELLO
C05465-3A dei F_lli Antonini S_p_a_,BINCO SPORT di Roberto Bincoletto,943305-006,F03269,N04-00008640-3A dei F_lli Antonini S_p_a_,NIKE REVOLUTION 4 (PSV),NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,JUNIOR,SCARPE
C05465-3A dei F_lli Antonini S_p_a_,BINCO SPORT di Roberto Bincoletto,943308-004,F03269,N04-00008645-3A dei F_lli Antonini S_p_a_,NIKE REVOLUTION 4 (TDV),NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,JUNIOR,SCARPE
C05465-3A dei F_lli Antonini S_p_a_,BINCO SPORT di Roberto Bincoletto,943305-501,F03269,N04-00008955-3A dei F_lli Antonini S_p_a_,NIKE REVOLUTION 4 (PSV),NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,JUNIOR,SCARPE
C05465-3A dei F_lli Antonini S_p_a_,BINCO SPORT di Roberto Bincoletto,918999-011,F03269,N04-00010644-3A dei F_lli Antonini S_p_a_,INTER M NK BRT STAD JSY SS HM,NIKE,N04,CALCIO,ABBIGLIAMENTO,UOMO,T-SHIRT
C05465-3A dei F_lli Antonini S_p_a_,BINCO SPORT di Roberto Bincoletto,BA5262-023,F03269,N04-00012946-3A dei F_lli Antonini S_p_a_,Y NK GMSK - GFX,NIKE,N04,MULTISPORT,ACCESSORI,UOMO,BORSA
C05465-3A dei F_lli Antonini S_p_a_,BINCO SPORT di Roberto Bincoletto,907254-406,F03269,N04-00013033-3A dei F_lli Antonini S_p_a_,NIKE STAR RUNNER (GS),NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,JUNIOR,SCARPE
C05465-3A dei F_lli Antonini S_p_a_,BINCO SPORT di Roberto Bincoletto,907256-004,F03269,N04-00013420-3A dei F_lli Antonini S_p_a_,NIKE STAR RUNNER (TDV),NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,JUNIOR,SCARPE
C05465-3A dei F_lli Antonini S_p_a_,BINCO SPORT di Roberto Bincoletto,943308-602,F03269,N04-00014571-3A dei F_lli Antonini S_p_a_,NIKE REVOLUTION 4 (TDV),NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,JUNIOR,SCARPE
C05637-3A dei F_lli Antonini S_p_a_,CAPITAL SPORT SRL,SX4700-901,F03269,N04-00000113-3A dei F_lli Antonini S_p_a_,"3PPK CUSHION CREW (S,M,L,XL)",NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UOMO,CALZE
C05637-3A dei F_lli Antonini S_p_a_,CAPITAL SPORT SRL,749794-410,F03269,N04-00000176-3A dei F_lli Antonini S_p_a_,NIKE MD RUNNER 2,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,UOMO,SCARPE
C05637-3A dei F_lli Antonini S_p_a_,CAPITAL SPORT SRL,BA5351-011,F03269,N04-00000194-3A dei F_lli Antonini S_p_a_,NK HERITAGE GMSK,NIKE,N04,MULTISPORT,ACCESSORI,UOMO,BORSA
C05637-3A dei F_lli Antonini S_p_a_,CAPITAL SPORT SRL,BA5351-009,F03269,N04-00000310-3A dei F_lli Antonini S_p_a_,NIKE HERITAGE GYMSACK,NIKE,N04,MULTISPORT,ACCESSORI,UOMO,BORSA
C05637-3A dei F_lli Antonini S_p_a_,CAPITAL SPORT SRL,SP2086-100,F03269,N04-00000490-3A dei F_lli Antonini S_p_a_,NK MERC LT GRD,NIKE,N04,CALCIO,ACCESSORI,UNISEX,PROTEZIONI
C05637-3A dei F_lli Antonini S_p_a_,CAPITAL SPORT SRL,845048-100,F03269,N04-00000929-3A dei F_lli Antonini S_p_a_,WMNS NIKE COURT LITE,NIKE,N04,TENNIS,CALZATURE,DONNA,SCARPE
C05637-3A dei F_lli Antonini S_p_a_,CAPITAL SPORT SRL,BA5182-010,F03269,N04-00001644-3A dei F_lli Antonini S_p_a_,NK ALPHA M DUFF,NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UNISEX,BORSA
C05637-3A dei F_lli Antonini S_p_a_,CAPITAL SPORT SRL,943091-010,F03269,N04-00008566-3A dei F_lli Antonini S_p_a_,U NSW H86 CAP NK ESSENTIAL SWH,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,UOMO,CAPPELLO
C05637-3A dei F_lli Antonini S_p_a_,CAPITAL SPORT SRL,SP2086-808,F03269,N04-00008607-3A dei F_lli Antonini S_p_a_,NK MERC LT GRD-,NIKE,N04,CALCIO,ACCESSORI,UNISEX,PROTEZIONI
C05637-3A dei F_lli Antonini S_p_a_,CAPITAL SPORT SRL,SC3376-100,F03269,N04-00010656-3A dei F_lli Antonini S_p_a_,SERIEA NK STRK-FA18,NIKE,N04,CALCIO,ACCESSORI,UNISEX,PALLONE
C05637-3A dei F_lli Antonini S_p_a_,CAPITAL SPORT SRL,942851-001,F03269,N04-00010740-3A dei F_lli Antonini S_p_a_,NIKE AIR ZOOM PEGASUS 35,NIKE,N04,RUNNING/CORSA,CALZATURE,UOMO,SCARPE
C05637-3A dei F_lli Antonini S_p_a_,CAPITAL SPORT SRL,919009-496,F03269,N04-00010841-3A dei F_lli Antonini S_p_a_,CFC M NK BRT STAD JSY SS HM,NIKE,N04,CALCIO,ABBIGLIAMENTO,UOMO,T-SHIRT
C05637-3A dei F_lli Antonini S_p_a_,CAPITAL SPORT SRL,SP2159-321,F03269,N04-00010882-3A dei F_lli Antonini S_p_a_,CR7 NK MERC LT,NIKE,N04,CALCIO,ACCESSORI,UNISEX,PROTEZIONI
C05637-3A dei F_lli Antonini S_p_a_,CAPITAL SPORT SRL,BA5462-453,F03269,N04-00010931-3A dei F_lli Antonini S_p_a_,NK STADIUM CBF GMSK,NIKE,N04,CALCIO,ACCESSORI,UNISEX,BORSA
C05637-3A dei F_lli Antonini S_p_a_,CAPITAL SPORT SRL,BA5468-010,F03269,N04-00010933-3A dei F_lli Antonini S_p_a_,NK STADIUM FPF GMSK,NIKE,N04,CALCIO,ACCESSORI,UNISEX,BORSA
C05637-3A dei F_lli Antonini S_p_a_,CAPITAL SPORT SRL,AH7337-060,F03269,N04-00012918-3A dei F_lli Antonini S_p_a_,JR SUPERFLY 6 ACADEMY GS MG,NIKE,N04,CALCIO,CALZATURE,JUNIOR,SCARPE
C05637-3A dei F_lli Antonini S_p_a_,CAPITAL SPORT SRL,SP2120-012,F03269,N04-00012927-3A dei F_lli Antonini S_p_a_,NK MERC LT GRD,NIKE,N04,CALCIO,ACCESSORI,UNISEX,PROTEZIONI
C05637-3A dei F_lli Antonini S_p_a_,CAPITAL SPORT SRL,AH7364-060,F03269,N04-00012971-3A dei F_lli Antonini S_p_a_,SUPERFLY 6 ACADEMY SGPRO,NIKE,N04,CALCIO,CALZATURE,UOMO,SCARPE
C05637-3A dei F_lli Antonini S_p_a_,CAPITAL SPORT SRL,SC3288-480,F03269,N04-00012993-3A dei F_lli Antonini S_p_a_,INTER NK PRSTG,NIKE,N04,CALCIO,ACCESSORI,UNISEX,PALLONE
C05637-3A dei F_lli Antonini S_p_a_,CAPITAL SPORT SRL,SP2120-010,F03269,N04-00012995-3A dei F_lli Antonini S_p_a_,NK MERC LT GRD,NIKE,N04,CALCIO,ACCESSORI,UNISEX,PROTEZIONI
C05637-3A dei F_lli Antonini S_p_a_,CAPITAL SPORT SRL,AH8800-006,F03269,N04-00013225-3A dei F_lli Antonini S_p_a_,LEGEND 7 CLUB SG,NIKE,N04,CALCIO,CALZATURE,UOMO,SCARPE
C05637-3A dei F_lli Antonini S_p_a_,CAPITAL SPORT SRL,SP2120-101,F03269,N04-00013315-3A dei F_lli Antonini S_p_a_,NK MERC LT GRD,NIKE,N04,CALCIO,ACCESSORI,UNISEX,PROTEZIONI
C05637-3A dei F_lli Antonini S_p_a_,CAPITAL SPORT SRL,AH7370-001,F03269,N04-00014200-3A dei F_lli Antonini S_p_a_,SUPERFLYX 6 ACADEMY TF,NIKE,N04,CALCIO,CALZATURE,UOMO,SCARPE
C05637-3A dei F_lli Antonini S_p_a_,CAPITAL SPORT SRL,AH7362-001,F03269,N04-00014486-3A dei F_lli Antonini S_p_a_,SUPERFLY 6 ACADEMY MG,NIKE,N04,CALCIO,CALZATURE,UOMO,SCARPE
C05637-3A dei F_lli Antonini S_p_a_,CAPITAL SPORT SRL,AH7362-060,F03269,N04-00014499-3A dei F_lli Antonini S_p_a_,SUPERFLY 6 ACADEMY MG,NIKE,N04,CALCIO,CALZATURE,UOMO,SCARPE
C05637-3A dei F_lli Antonini S_p_a_,CAPITAL SPORT SRL,AJ3541-600,F03269,N04-00015941-3A dei F_lli Antonini S_p_a_,SUPERFLY 6 ACADEMY CR7 FG/MG,NIKE,N04,CALCIO,CALZATURE,UOMO,SCARPE
C05785-3A dei F_lli Antonini S_p_a_,FRIZZA SPORT DI FRIZZA ENRICO MARIA,SX4704-901,F03269,N04-00002188-3A dei F_lli Antonini S_p_a_,U NK PERF LTWT CREW 3PR,NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UOMO,CALZE
C05785-3A dei F_lli Antonini S_p_a_,FRIZZA SPORT DI FRIZZA ENRICO MARIA,842398-010,F03269,N04-00005155-3A dei F_lli Antonini S_p_a_,W NP CLASSIC SWOOSH BRA,NIKE,N04,FITNESS/ALLENAMENTO,ABBIGLIAMENTO,DONNA,INTIMO
C05785-3A dei F_lli Antonini S_p_a_,FRIZZA SPORT DI FRIZZA ENRICO MARIA,842398-100,F03269,N04-00008123-3A dei F_lli Antonini S_p_a_,W NP CLASSIC SWOOSH BRA,NIKE,N04,FITNESS/ALLENAMENTO,ABBIGLIAMENTO,DONNA,INTIMO
C06128-3A dei F_lli Antonini S_p_a_,PADA SRL,749747-111,F03269,N04-00000174-3A dei F_lli Antonini S_p_a_,NIKE COURT ROYALE,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,UOMO,SCARPE
C06128-3A dei F_lli Antonini S_p_a_,PADA SRL,616544-007,F03269,N04-00000649-3A dei F_lli Antonini S_p_a_,T-LITE XI,NIKE,N04,MULTISPORT,CALZATURE,UOMO,SCARPE
C06128-3A dei F_lli Antonini S_p_a_,PADA SRL,839985-100,F03269,N04-00001259-3A dei F_lli Antonini S_p_a_,NIKE COURT BOROUGH LOW (GS),NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,JUNIOR,SCARPE
C06128-3A dei F_lli Antonini S_p_a_,PADA SRL,870025-100,F03269,N04-00001755-3A dei F_lli Antonini S_p_a_,NIKE COURT BOROUGH LOW (PSV),NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,JUNIOR,SCARPE
C06128-3A dei F_lli Antonini S_p_a_,PADA SRL,812654-001,F03269,N04-00003461-3A dei F_lli Antonini S_p_a_,NIKE TANJUN,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,UOMO,SCARPE
C06128-3A dei F_lli Antonini S_p_a_,PADA SRL,AJ3490-002,F03269,N04-00009212-3A dei F_lli Antonini S_p_a_,NIKE REVOLUTION 4 EU,NIKE,N04,RUNNING/CORSA,CALZATURE,UOMO,SCARPE
C06128-3A dei F_lli Antonini S_p_a_,PADA SRL,415445-001,F03269,N04-00010010-3A dei F_lli Antonini S_p_a_,AIR MONARCH IV,NIKE,N04,MULTISPORT,CALZATURE,UOMO,SCARPE
C06423-3A dei F_lli Antonini S_p_a_,NEW SPORT DI CAIAZZA GIUSEPPE,881942-100,F03269,N04-00001027-3A dei F_lli Antonini S_p_a_,NIKE TEAM HUSTLE D 8 (PS),NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,JUNIOR,SCARPE
C06423-3A dei F_lli Antonini S_p_a_,NEW SPORT DI CAIAZZA GIUSEPPE,823312-010,F03269,N04-00001409-3A dei F_lli Antonini S_p_a_,NIKE PRO CLASC PAD BRA UPDATED,NIKE,N04,FITNESS/ALLENAMENTO,ABBIGLIAMENTO,DONNA,INTIMO
C06423-3A dei F_lli Antonini S_p_a_,NEW SPORT DI CAIAZZA GIUSEPPE,870025-100,F03269,N04-00001755-3A dei F_lli Antonini S_p_a_,NIKE COURT BOROUGH LOW (PSV),NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,JUNIOR,SCARPE
C06423-3A dei F_lli Antonini S_p_a_,NEW SPORT DI CAIAZZA GIUSEPPE,870025-001,F03269,N04-00001979-3A dei F_lli Antonini S_p_a_,NIKE COURT BOROUGH LOW (PSV),NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,JUNIOR,SCARPE
C06423-3A dei F_lli Antonini S_p_a_,NEW SPORT DI CAIAZZA GIUSEPPE,870029-100,F03269,N04-00002204-3A dei F_lli Antonini S_p_a_,NIKE COURT BOROUGH LOW (TDV),NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,JUNIOR,SCARPE
C06423-3A dei F_lli Antonini S_p_a_,NEW SPORT DI CAIAZZA GIUSEPPE,897743-002,F03269,N04-00003379-3A dei F_lli Antonini S_p_a_,TIEMPO LIGERA IV AG-PRO,NIKE,N04,CALCIO,CALZATURE,UOMO,SCARPE
C06423-3A dei F_lli Antonini S_p_a_,NEW SPORT DI CAIAZZA GIUSEPPE,870029-001,F03269,N04-00004509-3A dei F_lli Antonini S_p_a_,NIKE COURT BOROUGH LOW (TDV),NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,JUNIOR,SCARPE
C06423-3A dei F_lli Antonini S_p_a_,NEW SPORT DI CAIAZZA GIUSEPPE,943305-501,F03269,N04-00008955-3A dei F_lli Antonini S_p_a_,NIKE REVOLUTION 4 (PSV),NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,JUNIOR,SCARPE
C06423-3A dei F_lli Antonini S_p_a_,NEW SPORT DI CAIAZZA GIUSEPPE,415445-001,F03269,N04-00010010-3A dei F_lli Antonini S_p_a_,AIR MONARCH IV,NIKE,N04,MULTISPORT,CALZATURE,UOMO,SCARPE
C06423-3A dei F_lli Antonini S_p_a_,NEW SPORT DI CAIAZZA GIUSEPPE,415445-102,F03269,N04-00010011-3A dei F_lli Antonini S_p_a_,AIR MONARCH IV,NIKE,N04,MULTISPORT,CALZATURE,UOMO,SCARPE
C06423-3A dei F_lli Antonini S_p_a_,NEW SPORT DI CAIAZZA GIUSEPPE,749760-012,F03269,N04-00010142-3A dei F_lli Antonini S_p_a_,NIKE AIR MAX COMMAND LEATHER,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,UOMO,SCARPE
C06423-3A dei F_lli Antonini S_p_a_,NEW SPORT DI CAIAZZA GIUSEPPE,749760-401,F03269,N04-00010143-3A dei F_lli Antonini S_p_a_,NIKE AIR MAX COMMAND LEATHER,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,UOMO,SCARPE
C06423-3A dei F_lli Antonini S_p_a_,NEW SPORT DI CAIAZZA GIUSEPPE,BA5559-010,F03269,N04-00013182-3A dei F_lli Antonini S_p_a_,Y NK BRSLA JDI MINI BKPK,NIKE,N04,MULTISPORT,ACCESSORI,UNISEX,ZAINO
C06612-3A dei F_lli Antonini S_p_a_,IDEA SPORT DI BOLLE DIEGO,SX4703-001,F03269,N04-00000114-3A dei F_lli Antonini S_p_a_,"3PPK CUSHION QUARTER (S,M,L,XL",NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UOMO,CALZE
C06612-3A dei F_lli Antonini S_p_a_,IDEA SPORT DI BOLLE DIEGO,SX4703-101,F03269,N04-00000115-3A dei F_lli Antonini S_p_a_,"3PPK CUSHION QUARTER (S,M,L,XL",NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UOMO,CALZE
C06612-3A dei F_lli Antonini S_p_a_,IDEA SPORT DI BOLLE DIEGO,AJ3491-100,F03269,N04-00009252-3A dei F_lli Antonini S_p_a_,WMNS NIKE REVOLUTION 4 EU,NIKE,N04,RUNNING/CORSA,CALZATURE,DONNA,SCARPE
C06623-3A dei F_lli Antonini S_p_a_,SPORTHERE DI MOTTA AMBROGIO,812654-010,F03269,N04-00000026-3A dei F_lli Antonini S_p_a_,NIKE TANJUN,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,UOMO,SCARPE
C06623-3A dei F_lli Antonini S_p_a_,SPORTHERE DI MOTTA AMBROGIO,812655-010,F03269,N04-00000029-3A dei F_lli Antonini S_p_a_,WMNS NIKE TANJUN,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,DONNA,SCARPE
C06623-3A dei F_lli Antonini S_p_a_,SPORTHERE DI MOTTA AMBROGIO,812655-011,F03269,N04-00000030-3A dei F_lli Antonini S_p_a_,WMNS NIKE TANJUN,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,DONNA,SCARPE
C06623-3A dei F_lli Antonini S_p_a_,SPORTHERE DI MOTTA AMBROGIO,BA5339-010,F03269,N04-00000076-3A dei F_lli Antonini S_p_a_,NK BRSLA SHOE,NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UOMO,BORSA
C06623-3A dei F_lli Antonini S_p_a_,SPORTHERE DI MOTTA AMBROGIO,454501-101,F03269,N04-00000121-3A dei F_lli Antonini S_p_a_,PICO 4 (TDV),NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,JUNIOR,SCARPE
C06623-3A dei F_lli Antonini S_p_a_,SPORTHERE DI MOTTA AMBROGIO,BA5351-011,F03269,N04-00000194-3A dei F_lli Antonini S_p_a_,NK HERITAGE GMSK,NIKE,N04,MULTISPORT,ACCESSORI,UOMO,BORSA
C06623-3A dei F_lli Antonini S_p_a_,SPORTHERE DI MOTTA AMBROGIO,BA5351-451,F03269,N04-00000196-3A dei F_lli Antonini S_p_a_,NK HERITAGE GMSK,NIKE,N04,MULTISPORT,ACCESSORI,UOMO,BORSA
C06623-3A dei F_lli Antonini S_p_a_,SPORTHERE DI MOTTA AMBROGIO,343880-090,F03269,N04-00000265-3A dei F_lli Antonini S_p_a_,BENASSI JDI,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,UOMO,SCARPE
C06623-3A dei F_lli Antonini S_p_a_,SPORTHERE DI MOTTA AMBROGIO,343880-403,F03269,N04-00000267-3A dei F_lli Antonini S_p_a_,BENASSI JDI,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,UOMO,SCARPE
