customerKey,customerName,vendorItemNo,vendorNo,itemKey,itemDescription,marchio,codMarchio,sport,reparto,sesso,tipo
C05480-3A dei F_lli Antonini S_p_a_,FORNASIERO WALTER & C. s.a.s.,954863-R78,F04343,N29-00001412-3A dei F_lli Antonini S_p_a_,JDB RISE GRAPHIC SHORT,HADDAD JORDAN,J11,FASHION,ABBIGLIAMENTO,JUNIOR,PANTALONI
C05480-3A dei F_lli Antonini S_p_a_,FORNASIERO WALTER & C. s.a.s.,954863-G3A,F04343,N29-00001436-3A dei F_lli Antonini S_p_a_,JDB RISE GRAPHIC SHORT,HADDAD JORDAN,J11,FASHION,ABBIGLIAMENTO,JUNIOR,PANTALONI
C05480-3A dei F_lli Antonini S_p_a_,FORNASIERO WALTER & C. s.a.s.,955097-023,F04343,N29-00001438-3A dei F_lli Antonini S_p_a_,23 ALPHA DRY GRAPHICS TEE,HADDAD JORDAN,J11,FASHION,ABBIGLIAMENTO,JUNIOR,T-SHIRT
C05480-3A dei F_lli Antonini S_p_a_,FORNASIERO WALTER & C. s.a.s.,954733-023,F04343,N29-00001443-3A dei F_lli Antonini S_p_a_,RISE DIAMOND SHORT,HADDAD JORDAN,J11,FASHION,ABBIGLIAMENTO,JUNIOR,PANTALONI
C05480-3A dei F_lli Antonini S_p_a_,FORNASIERO WALTER & C. s.a.s.,954757-001,F04343,N29-00001445-3A dei F_lli Antonini S_p_a_,23 ALPHA DRY SS PANEL TOP,HADDAD JORDAN,J11,FASHION,ABBIGLIAMENTO,JUNIOR,T-SHIRT
C05480-3A dei F_lli Antonini S_p_a_,FORNASIERO WALTER & C. s.a.s.,9A0042-023,F04343,N29-00001599-3A dei F_lli Antonini S_p_a_,AIR GYM SACK,HADDAD JORDAN,J11,FASHION,ABBIGLIAMENTO,JUNIOR,ZAINO
C05480-3A dei F_lli Antonini S_p_a_,FORNASIERO WALTER & C. s.a.s.,9A0042-R78,F04343,N29-00001600-3A dei F_lli Antonini S_p_a_,AIR GYM SACK,HADDAD JORDAN,J11,FASHION,ABBIGLIAMENTO,JUNIOR,ZAINO
C05489-3A dei F_lli Antonini S_p_a_,MUNARI SRL,616544-007,F03269,N04-00000649-3A dei F_lli Antonini S_p_a_,T-LITE XI,NIKE,N04,MULTISPORT,CALZATURE,UOMO,SCARPE
C05489-3A dei F_lli Antonini S_p_a_,MUNARI SRL,AH7303-080,F03269,N04-00008605-3A dei F_lli Antonini S_p_a_,OBRA 2 ACADEMY DF FG,NIKE,N04,CALCIO,CALZATURE,UOMO,SCARPE
C05489-3A dei F_lli Antonini S_p_a_,MUNARI SRL,AH7337-001,F03269,N04-00012969-3A dei F_lli Antonini S_p_a_,JR SUPERFLY 6 ACADEMY GS MG,NIKE,N04,CALCIO,CALZATURE,JUNIOR,SCARPE
C05496-3A dei F_lli Antonini S_p_a_,CONFORTOLA FRANCESCHINA VALERIA,812654-011,F03269,N04-00000027-3A dei F_lli Antonini S_p_a_,NIKE TANJUN,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,UOMO,SCARPE
C05496-3A dei F_lli Antonini S_p_a_,CONFORTOLA FRANCESCHINA VALERIA,812655-011,F03269,N04-00000030-3A dei F_lli Antonini S_p_a_,WMNS NIKE TANJUN,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,DONNA,SCARPE
C05496-3A dei F_lli Antonini S_p_a_,CONFORTOLA FRANCESCHINA VALERIA,812655-002,F03269,N04-00000530-3A dei F_lli Antonini S_p_a_,WMNS NIKE TANJUN,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,DONNA,SCARPE
C05496-3A dei F_lli Antonini S_p_a_,CONFORTOLA FRANCESCHINA VALERIA,812654-001,F03269,N04-00003461-3A dei F_lli Antonini S_p_a_,NIKE TANJUN,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,UOMO,SCARPE
C05496-3A dei F_lli Antonini S_p_a_,CONFORTOLA FRANCESCHINA VALERIA,AJ3490-002,F03269,N04-00009212-3A dei F_lli Antonini S_p_a_,NIKE REVOLUTION 4 EU,NIKE,N04,RUNNING/CORSA,CALZATURE,UOMO,SCARPE
C05496-3A dei F_lli Antonini S_p_a_,CONFORTOLA FRANCESCHINA VALERIA,AJ3491-002,F03269,N04-00009215-3A dei F_lli Antonini S_p_a_,WMNS NIKE REVOLUTION 4 EU,NIKE,N04,RUNNING/CORSA,CALZATURE,DONNA,SCARPE
C05498-3A dei F_lli Antonini S_p_a_,EMMEQUADRO S.R.L.,BA5334-064,F03269,N04-00001533-3A dei F_lli Antonini S_p_a_,NK BRSLA M DUFF,NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UNISEX,BORSA
C05498-3A dei F_lli Antonini S_p_a_,EMMEQUADRO S.R.L.,BA5335-064,F03269,N04-00001534-3A dei F_lli Antonini S_p_a_,NK BRSLA S DUFF,NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UNISEX,BORSA
C05498-3A dei F_lli Antonini S_p_a_,EMMEQUADRO S.R.L.,BA5335-010,F03269,N04-00001921-3A dei F_lli Antonini S_p_a_,NK BRSLA S DUFF,NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UNISEX,BORSA
C05498-3A dei F_lli Antonini S_p_a_,EMMEQUADRO S.R.L.,BA5335-480,F03269,N04-00001983-3A dei F_lli Antonini S_p_a_,NK BRSLA S DUFF,NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UNISEX,BORSA
C05498-3A dei F_lli Antonini S_p_a_,EMMEQUADRO S.R.L.,SC3376-100,F03269,N04-00010656-3A dei F_lli Antonini S_p_a_,SERIEA NK STRK-FA18,NIKE,N04,CALCIO,ACCESSORI,UNISEX,PALLONE
C05498-3A dei F_lli Antonini S_p_a_,EMMEQUADRO S.R.L.,SP2120-010,F03269,N04-00012995-3A dei F_lli Antonini S_p_a_,NK MERC LT GRD,NIKE,N04,CALCIO,ACCESSORI,UNISEX,PROTEZIONI
C05498-3A dei F_lli Antonini S_p_a_,EMMEQUADRO S.R.L.,AH7339-060,F03269,N04-00013317-3A dei F_lli Antonini S_p_a_,JR SUPERFLY 6 CLUB MG,NIKE,N04,CALCIO,CALZATURE,JUNIOR,SCARPE
C05498-3A dei F_lli Antonini S_p_a_,EMMEQUADRO S.R.L.,AH7378-001,F03269,N04-00013378-3A dei F_lli Antonini S_p_a_,VAPOR 12 CLUB MG,NIKE,N04,CALCIO,CALZATURE,UOMO,SCARPE
C05498-3A dei F_lli Antonini S_p_a_,EMMEQUADRO S.R.L.,AH7350-001,F03269,N04-00014153-3A dei F_lli Antonini S_p_a_,JR VAPOR 12 CLUB GS MG,NIKE,N04,CALCIO,CALZATURE,JUNIOR,SCARPE
C05511-3A dei F_lli Antonini S_p_a_,BERTOZZO MARIO & FIGLI S.R.L.,804419-063,F03269,N04-00000021-3A dei F_lli Antonini S_p_a_,M NSW SHORT JSY CLUB,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,UOMO,PANTALONI
C05511-3A dei F_lli Antonini S_p_a_,BERTOZZO MARIO & FIGLI S.R.L.,804419-451,F03269,N04-00000022-3A dei F_lli Antonini S_p_a_,M NSW SHORT JSY CLUB,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,UOMO,PANTALONI
C05511-3A dei F_lli Antonini S_p_a_,BERTOZZO MARIO & FIGLI S.R.L.,812654-011,F03269,N04-00000027-3A dei F_lli Antonini S_p_a_,NIKE TANJUN,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,UOMO,SCARPE
C05511-3A dei F_lli Antonini S_p_a_,BERTOZZO MARIO & FIGLI S.R.L.,827021-100,F03269,N04-00000035-3A dei F_lli Antonini S_p_a_,M NSW TEE CLUB EMBRD FTRA,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,UOMO,T-SHIRT
C05511-3A dei F_lli Antonini S_p_a_,BERTOZZO MARIO & FIGLI S.R.L.,827021-475,F03269,N04-00000037-3A dei F_lli Antonini S_p_a_,M NSW TEE CLUB EMBRD FTRA,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,UOMO,T-SHIRT
C05511-3A dei F_lli Antonini S_p_a_,BERTOZZO MARIO & FIGLI S.R.L.,SX4706-001,F03269,N04-00000207-3A dei F_lli Antonini S_p_a_,U NK PERF LTWT QT 3PR,NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UOMO,CALZE
C05511-3A dei F_lli Antonini S_p_a_,BERTOZZO MARIO & FIGLI S.R.L.,SX4706-101,F03269,N04-00000208-3A dei F_lli Antonini S_p_a_,U NK PERF LTWT QT 3PR,NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UOMO,CALZE
C05511-3A dei F_lli Antonini S_p_a_,BERTOZZO MARIO & FIGLI S.R.L.,SX4706-901,F03269,N04-00000209-3A dei F_lli Antonini S_p_a_,U NK PERF LTWT QT 3PR,NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UOMO,CALZE
C05511-3A dei F_lli Antonini S_p_a_,BERTOZZO MARIO & FIGLI S.R.L.,SX4705-901,F03269,N04-00000528-3A dei F_lli Antonini S_p_a_,U NK PERF LTWT NS 3PR,NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UOMO,CALZE
C05511-3A dei F_lli Antonini S_p_a_,BERTOZZO MARIO & FIGLI S.R.L.,812655-002,F03269,N04-00000530-3A dei F_lli Antonini S_p_a_,WMNS NIKE TANJUN,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,DONNA,SCARPE
C05511-3A dei F_lli Antonini S_p_a_,BERTOZZO MARIO & FIGLI S.R.L.,SX4705-001,F03269,N04-00000926-3A dei F_lli Antonini S_p_a_,U NK PERF LTWT NS 3PR,NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UOMO,CALZE
C05511-3A dei F_lli Antonini S_p_a_,BERTOZZO MARIO & FIGLI S.R.L.,BA5183-010,F03269,N04-00000972-3A dei F_lli Antonini S_p_a_,NK ALPHA S DUFF,NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UNISEX,BORSA
C05511-3A dei F_lli Antonini S_p_a_,BERTOZZO MARIO & FIGLI S.R.L.,BA5334-064,F03269,N04-00001533-3A dei F_lli Antonini S_p_a_,NK BRSLA M DUFF,NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UNISEX,BORSA
C05511-3A dei F_lli Antonini S_p_a_,BERTOZZO MARIO & FIGLI S.R.L.,BA5182-010,F03269,N04-00001644-3A dei F_lli Antonini S_p_a_,NK ALPHA M DUFF,NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UNISEX,BORSA
C05511-3A dei F_lli Antonini S_p_a_,BERTOZZO MARIO & FIGLI S.R.L.,SX4705-101,F03269,N04-00001747-3A dei F_lli Antonini S_p_a_,U NK PERF LTWT NS 3PR,NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UOMO,CALZE
C05511-3A dei F_lli Antonini S_p_a_,BERTOZZO MARIO & FIGLI S.R.L.,SX4704-101,F03269,N04-00001861-3A dei F_lli Antonini S_p_a_,U NK PERF LTWT CREW 3PR,NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UOMO,CALZE
C05511-3A dei F_lli Antonini S_p_a_,BERTOZZO MARIO & FIGLI S.R.L.,SX4704-901,F03269,N04-00002188-3A dei F_lli Antonini S_p_a_,U NK PERF LTWT CREW 3PR,NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UOMO,CALZE
C05511-3A dei F_lli Antonini S_p_a_,BERTOZZO MARIO & FIGLI S.R.L.,815997-010,F03269,N04-00002674-3A dei F_lli Antonini S_p_a_,NIKE CLUB LEGGING-LOGO 2,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,DONNA,PANTALONI
C05511-3A dei F_lli Antonini S_p_a_,BERTOZZO MARIO & FIGLI S.R.L.,BA5181-010,F03269,N04-00002872-3A dei F_lli Antonini S_p_a_,NIKE ALPH ADPT CRSSBDY DFFL-L,NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UNISEX,BORSA
C05511-3A dei F_lli Antonini S_p_a_,BERTOZZO MARIO & FIGLI S.R.L.,749680-004,F03269,N04-00003254-3A dei F_lli Antonini S_p_a_,NIKE AIR MAX INVIGOR,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,UOMO,SCARPE
C05511-3A dei F_lli Antonini S_p_a_,BERTOZZO MARIO & FIGLI S.R.L.,812654-001,F03269,N04-00003461-3A dei F_lli Antonini S_p_a_,NIKE TANJUN,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,UOMO,SCARPE
C05511-3A dei F_lli Antonini S_p_a_,BERTOZZO MARIO & FIGLI S.R.L.,BA5335-644,F03269,N04-00004793-3A dei F_lli Antonini S_p_a_,NK BRSLA S DUFF,NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UNISEX,BORSA
C05511-3A dei F_lli Antonini S_p_a_,BERTOZZO MARIO & FIGLI S.R.L.,904634-010,F03269,N04-00008388-3A dei F_lli Antonini S_p_a_,M NK BRTHE RUN TOP SS,NIKE,N04,RUNNING/CORSA,ABBIGLIAMENTO,UOMO,T-SHIRT
C05511-3A dei F_lli Antonini S_p_a_,BERTOZZO MARIO & FIGLI S.R.L.,AJ3491-004,F03269,N04-00009221-3A dei F_lli Antonini S_p_a_,WMNS NIKE REVOLUTION 4 EU,NIKE,N04,RUNNING/CORSA,CALZATURE,DONNA,SCARPE
C05511-3A dei F_lli Antonini S_p_a_,BERTOZZO MARIO & FIGLI S.R.L.,AJ3490-001,F03269,N04-00009233-3A dei F_lli Antonini S_p_a_,NIKE REVOLUTION 4 EU,NIKE,N04,RUNNING/CORSA,CALZATURE,UOMO,SCARPE
C05511-3A dei F_lli Antonini S_p_a_,BERTOZZO MARIO & FIGLI S.R.L.,832967-014,F03269,N04-00010643-3A dei F_lli Antonini S_p_a_,M NK DRY ACDMY TOP SS,NIKE,N04,CALCIO,ABBIGLIAMENTO,UOMO,T-SHIRT
C05511-3A dei F_lli Antonini S_p_a_,BERTOZZO MARIO & FIGLI S.R.L.,942851-001,F03269,N04-00010740-3A dei F_lli Antonini S_p_a_,NIKE AIR ZOOM PEGASUS 35,NIKE,N04,RUNNING/CORSA,CALZATURE,UOMO,SCARPE
C05511-3A dei F_lli Antonini S_p_a_,BERTOZZO MARIO & FIGLI S.R.L.,908796-010,F03269,N04-00010785-3A dei F_lli Antonini S_p_a_,M NK CHLLGR SHORT BF 5IN,NIKE,N04,RUNNING/CORSA,ABBIGLIAMENTO,UOMO,PANTALONI
C05511-3A dei F_lli Antonini S_p_a_,BERTOZZO MARIO & FIGLI S.R.L.,942851-005,F03269,N04-00010910-3A dei F_lli Antonini S_p_a_,NIKE AIR ZOOM PEGASUS 35,NIKE,N04,RUNNING/CORSA,CALZATURE,UOMO,SCARPE
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,343880-090,F03269,N04-00000265-3A dei F_lli Antonini S_p_a_,BENASSI JDI,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,UOMO,SCARPE
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,343880-403,F03269,N04-00000267-3A dei F_lli Antonini S_p_a_,BENASSI JDI,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,UOMO,SCARPE
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,SE0047-001,F03269,N04-00000866-3A dei F_lli Antonini S_p_a_,NK GUARD STAY - II,NIKE,N04,CALCIO,ACCESSORI,UNISEX,FASCETTA
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,SX2554-101,F03269,N04-00000952-3A dei F_lli Antonini S_p_a_,"3PPK VALUE NO SHOW (S,M,L,XL)",NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UOMO,CALZE
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,SX2554-901,F03269,N04-00000953-3A dei F_lli Antonini S_p_a_,"3PPK VALUE NO SHOW (S,M,L,XL)",NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UOMO,CALZE
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,SX2554-001,F03269,N04-00001580-3A dei F_lli Antonini S_p_a_,"3PPK VALUE NO SHOW (S,M,L,XL)",NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UOMO,CALZE
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,SE0047-101,F03269,N04-00002030-3A dei F_lli Antonini S_p_a_,GUARD STAY II,NIKE,N04,CALCIO,ACCESSORI,UNISEX,FASCETTA
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,SE0047-610,F03269,N04-00002032-3A dei F_lli Antonini S_p_a_,GUARD STAY II,NIKE,N04,CALCIO,ACCESSORI,UNISEX,FASCETTA
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,897766-002,F03269,N04-00003495-3A dei F_lli Antonini S_p_a_,TIEMPOX LIGERA IV TF,NIKE,N04,CALCIO,CALZATURE,UOMO,SCARPE
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,SC3139-711,F03269,N04-00006385-3A dei F_lli Antonini S_p_a_,SERIEA NK PTCH,NIKE,N04,CALCIO,ACCESSORI,UNISEX,PALLONE
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,830927-012,F03269,N04-00008889-3A dei F_lli Antonini S_p_a_,M NKCT DRY TOP TEAM,NIKE,N04,TENNIS,ABBIGLIAMENTO,UOMO,T-SHIRT
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,AJ3491-016,F03269,N04-00009216-3A dei F_lli Antonini S_p_a_,WMNS NIKE REVOLUTION 4 EU,NIKE,N04,RUNNING/CORSA,CALZATURE,DONNA,SCARPE
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,830821-015,F03269,N04-00009594-3A dei F_lli Antonini S_p_a_,M NKCT DRY SHORT 9IN,NIKE,N04,TENNIS,ABBIGLIAMENTO,UOMO,PANTALONI
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,SC3376-100,F03269,N04-00010656-3A dei F_lli Antonini S_p_a_,SERIEA NK STRK-FA18,NIKE,N04,CALCIO,ACCESSORI,UNISEX,PALLONE
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,SC3484-321,F03269,N04-00010879-3A dei F_lli Antonini S_p_a_,CR7 NK STRK,NIKE,N04,CALCIO,ACCESSORI,UNISEX,PALLONE
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,830927-301,F03269,N04-00011114-3A dei F_lli Antonini S_p_a_,M NKCT DRY TOP TEAM,NIKE,N04,TENNIS,ABBIGLIAMENTO,UOMO,T-SHIRT
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,SC3288-480,F03269,N04-00012993-3A dei F_lli Antonini S_p_a_,INTER NK PRSTG,NIKE,N04,CALCIO,ACCESSORI,UNISEX,PALLONE
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,AH7370-001,F03269,N04-00014200-3A dei F_lli Antonini S_p_a_,SUPERFLYX 6 ACADEMY TF,NIKE,N04,CALCIO,CALZATURE,UOMO,SCARPE
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,AH7362-001,F03269,N04-00014486-3A dei F_lli Antonini S_p_a_,SUPERFLY 6 ACADEMY MG,NIKE,N04,CALCIO,CALZATURE,UOMO,SCARPE
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,AH7337-701,F03269,N04-00015843-3A dei F_lli Antonini S_p_a_,JR SUPERFLY 6 ACADEMY GS FG/MG,NIKE,N04,CALCIO,CALZATURE,JUNIOR,SCARPE
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,AH7362-701,F03269,N04-00015845-3A dei F_lli Antonini S_p_a_,SUPERFLY 6 ACADEMY FG/MG,NIKE,N04,CALCIO,CALZATURE,UOMO,SCARPE
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,SP2120-703,F03269,N04-00015849-3A dei F_lli Antonini S_p_a_,NK MERC LT GRD,NIKE,N04,CALCIO,ACCESSORI,UNISEX,PROTEZIONI
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,AO3287-400,F03269,N04-00015943-3A dei F_lli Antonini S_p_a_,JR PHNTOM VSN ACADEMY DF FG/MG,NIKE,N04,CALCIO,CALZATURE,JUNIOR,SCARPE
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,JOR1923S-R78,F04151,N29-00000031-3A dei F_lli Antonini S_p_a_,JORDAN ELEPHANT BILL SNAPBACK ,HADDAD JORDAN,J11,FASHION,ABBIGLIAMENTO,JUNIOR,CAPPELLO
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,JOR1911S-023,F04151,N29-00000050-3A dei F_lli Antonini S_p_a_,ISO PACK BLACK ONE SIZE,HADDAD JORDAN,J11,FASHION,ABBIGLIAMENTO,JUNIOR,ZAINO
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,JOR1923S-023,F04151,N29-00000052-3A dei F_lli Antonini S_p_a_,JORDAN ELEPHANT BILL SNAPBACK ,HADDAD JORDAN,J11,FASHION,ABBIGLIAMENTO,JUNIOR,CAPPELLO
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,JOR4295S-023,F04151,N29-00000058-3A dei F_lli Antonini S_p_a_,BRANDED TEE 3 BLACK 10-12Y,HADDAD JORDAN,J11,FASHION,ABBIGLIAMENTO,JUNIOR,T-SHIRT
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,CNV6500S-029,F04151,N29-00000096-3A dei F_lli Antonini S_p_a_,CHUCK PATCH TEE RED 10-12Y,HADDAD CONVERSE,C49,FASHION,ABBIGLIAMENTO,JUNIOR,T-SHIRT
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,CNV6233S-B9P,F04151,N29-00000313-3A dei F_lli Antonini S_p_a_,CORE FRENCH TERRY CTP SHORT AL,HADDAD CONVERSE,C49,FASHION,ABBIGLIAMENTO,JUNIOR,BERMUDA
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,JOR4034S-001,F04151,N29-00000517-3A dei F_lli Antonini S_p_a_,SHATTERED BKBRD EXTENDED TOP W,HADDAD JORDAN,J11,FASHION,ABBIGLIAMENTO,JUNIOR,T-SHIRT
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,JOR3997S-023,F04151,N29-00000549-3A dei F_lli Antonini S_p_a_,JUMPMAN PRINTED MICRO ELE DRI-,HADDAD JORDAN,J11,FASHION,ABBIGLIAMENTO,JUNIOR,T-SHIRT
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,CNV6233S-023,F04151,N29-00000899-3A dei F_lli Antonini S_p_a_,CORE FRENCH TERRY CTP SHORT BL,HADDAD CONVERSE,C49,FASHION,ABBIGLIAMENTO,JUNIOR,BERMUDA
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,CNV6233S-042,F04151,N29-00000900-3A dei F_lli Antonini S_p_a_,CORE FRENCH TERRY CTP SHORT DA,HADDAD CONVERSE,C49,FASHION,ABBIGLIAMENTO,JUNIOR,BERMUDA
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,CNV6349S-029,F04151,N29-00001011-3A dei F_lli Antonini S_p_a_,HD WORKMARK TEE RED 10-12Y,HADDAD CONVERSE,C49,FASHION,ABBIGLIAMENTO,JUNIOR,T-SHIRT
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,CNV6500S-U4U,F04151,N29-00001032-3A dei F_lli Antonini S_p_a_,CHUCK PATCH TEE SOAR 10-12Y,HADDAD CONVERSE,C49,FASHION,ABBIGLIAMENTO,JUNIOR,T-SHIRT
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,CNV6500S-Y2B,F04151,N29-00001033-3A dei F_lli Antonini S_p_a_,CHUCK PATCH TEE FRESH YELLOW 1,HADDAD CONVERSE,C49,FASHION,ABBIGLIAMENTO,JUNIOR,T-SHIRT
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,968118-001,F04151,N29-00001175-3A dei F_lli Antonini S_p_a_,SCRATCHY CHUCKS TEE,HADDAD CONVERSE,C49,FASHION,ABBIGLIAMENTO,JUNIOR,T-SHIRT
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,968118-023,F04151,N29-00001176-3A dei F_lli Antonini S_p_a_,SCRATCHY CHUCKS TEE,HADDAD CONVERSE,C49,FASHION,ABBIGLIAMENTO,JUNIOR,T-SHIRT
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,968063-042,F04151,N29-00001195-3A dei F_lli Antonini S_p_a_,RETRO COLOUR BLOCK CTP TEE,HADDAD CONVERSE,C49,FASHION,ABBIGLIAMENTO,JUNIOR,T-SHIRT
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,468175-023,F04151,N29-00001226-3A dei F_lli Antonini S_p_a_,OVERSIZED WORDMARK TEE,HADDAD CONVERSE,C49,FASHION,ABBIGLIAMENTO,JUNIOR,T-SHIRT
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,968070-042,F04151,N29-00001235-3A dei F_lli Antonini S_p_a_,PIXEL CHUCK TEE,HADDAD CONVERSE,C49,FASHION,ABBIGLIAMENTO,JUNIOR,T-SHIRT
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,468007-023,F04151,N29-00001250-3A dei F_lli Antonini S_p_a_,RETRO TAPE LEGGING,HADDAD CONVERSE,C49,FASHION,ABBIGLIAMENTO,JUNIOR,PANTALONI
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,954686-001,F04343,N29-00001399-3A dei F_lli Antonini S_p_a_,JBSK TEE 4,HADDAD JORDAN,J11,FASHION,ABBIGLIAMENTO,JUNIOR,T-SHIRT
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,954742-GEH,F04343,N29-00001405-3A dei F_lli Antonini S_p_a_,JBD PIXEL PACK WORDMARK TEE,HADDAD JORDAN,J11,FASHION,ABBIGLIAMENTO,JUNIOR,T-SHIRT
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,954863-023,F04343,N29-00001411-3A dei F_lli Antonini S_p_a_,JDB RISE GRAPHIC SHORT,HADDAD JORDAN,J11,FASHION,ABBIGLIAMENTO,JUNIOR,PANTALONI
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,954863-R78,F04343,N29-00001412-3A dei F_lli Antonini S_p_a_,JDB RISE GRAPHIC SHORT,HADDAD JORDAN,J11,FASHION,ABBIGLIAMENTO,JUNIOR,PANTALONI
C05518-3A dei F_lli Antonini S_p_a_,VALLE DEL SUBASIO SRL,954807-R78,F04343,N29-00001434-3A dei F_lli Antonini S_p_a_,CORE JUMPMAN,HADDAD JORDAN,J11,FASHION,ABBIGLIAMENTO,JUNIOR,T-SHIRT
